book_id,author,translator,publisher
42349,دیوید لایث,محمد علی جعفری,انتشارات مازیار
9582,یداله  رحیمی,,ماه باران
42351,آرنولد هانس لمایر,امیر نظام امیری,انتشارات مازیار
9584,,,کلیک
9585,ماجد اخوت,,انتشارات پژوهش اخوت
42352,آلبا  دِ سِس‌ پِدِس,بهمن فرزانه,آوانامه
42353,جیمز آ کوریک,مهدی حقیقت‌خواه,آوانامه
42354,پیتر اتکینز,رامین رامبد,انتشارات مازیار
9589,ماجد اخوت,,انتشارات پژوهش اخوت
9590,محمد موسوی,,انتشارات پژوهش اخوت
42355,میچیو کاکو,رامین رامبد,انتشارات مازیار
42358,لارنس ام. کراوس,رامین رامبد,انتشارات مازیار
42361,ابوالحسن حاجی حیدری,,انتشارات مازیار
42363,تیم م. برا,محمدرضا  توکلی صابری,انتشارات مازیار
42367,اسکات  فیتز جرالد,مهدی افشار,آوانامه
42368,کالین  هوور,آرتمیس مسعودی,آوانامه
9601,,,روزنامه جمهوری اسلامی
42371,کایل کرکلند,اختر رجبی,انتشارات مازیار
9605,محمد انصاری,,انتشارات دلیل ما
9606,محمدرضا  کریمی,,انتشارات دلیل ما
9608,هاروکی موراکامی,غزال  رمضانی,ناشر مؤلف
42376,تری برت,کامران غبرایی,کتاب‌های صوتی کتابسرای نیک
9613,پائولا هاوکینز,علی قانع,کتاب کوله پشتی
42383,مهدی مهر پور,,انتشارات نور علم
42385,,,مجله دانستنیها
42390,مهدی صادقی,,انتشارات رسم
42391,,,روزنامه صبح نو
42404,,,روزنامه سازندگی
9639,لطیف  هلمت,فریاد شیری,کتاب کوله پشتی
42411,نینا سنکویچ,لیلا کرد,کتاب کوله پشتی
42419,رضا اخوی,,انتشارات کتاب جمکران
42423,جلال توکلی,,نشر سماوا
42425,عباس کیارستمی,,انتشارات رسم
42429,,,روزنامه ایران
9663,مصطفی  طباطبایی,,انتشارات ورجاوند
9664,مسلم رستمی,,ناشر مؤلف
9667,سید راشد اخوت,,انتشارات پژوهش اخوت
9668,صفورا سادات اخوت,,انتشارات پژوهش اخوت
42435,,,روزنامه وطن امروز
42442,سیدحسام‌الدین رفیعی طباطبایی,,انتشارات آذرفر
42449,هادی گودرزی,,انتشارات آذرفر
42452,مهدی صادقی,,انتشارات رسم
42453,زنی هابز,سجاد عراقی,انتشارات پشتیبان
42454,,علی شایان فر,انتشارات پشتیبان
9688,ماجد اخوت,,انتشارات پژوهش اخوت
9694,محمد باقر مجلسی,,انتشارات پژوهش اخوت
9697,محمد باقر مجلسی,,انتشارات پژوهش اخوت
9699,بانی  هرلیس,آذین  رحیمی,انتشارات هنگام
9701,سام  شپرد,وازریک  درساهاکیان,نشر بیدگل
9703,رعنا  شکوهی ستا,,انتشارات مهرسا
42471,ابوالعباس مستغفری,احمد اکبرزاده,انتشارات اکبرزاده
42484,واحد پژوهش مسجد مقدس جمکران,,انتشارات کتاب جمکران
42486,محمد محمدی اشتهاردی,,انتشارات کتاب جمکران
9721,عزیز  نسین,ارسلان  فصیحی,گروه انتشاراتی ققنوس
9722,عزیز  نسین,ارسلان  فصیحی,گروه انتشاراتی ققنوس
9723,عزیز  نسین,ارسلان  فصیحی,گروه انتشاراتی ققنوس
42493,مسلم ناصری,,انتشارات کتاب جمکران
42494,,,فصلنامه آرمان‌گرا
42495,سی. جی تئودور,رضا اسکندری‌آذر,انتشارات کتاب مرو
42496,دانیل ریچاردستون,,نشر هیرمند
42498,رابین نیکسون,زینب شاهدی,نشر هیرمند
42504,,,تناسب
42510,نفیسه فخر واعظی,,انتشارات ماهواره
9747,امید مهدی‌نژاد,,انتشارات سپیده باوران
9748,محمدعلی (عزیز)  جعفری,,انتشارات سوره مهر
9749,علی محمد مودب,,انتشارات سپیده باوران
42518,مهدی صادقی,,انتشارات رسم
9751,,,هفته‌نامه صدا
9755,پیر ژیل  دوژن,ماندانا فرهادیان,فرهنگ معاصر
42542,پروین غائبی,,انتشارات اکبرزاده
42545,بی.ای پاریس,شیرین شکراللهی,انتشارات چترنگ
42546,سمیه اکبری‌فرد,,انتشارات آثار سبز
9779,علی شریعتی,,انتشارات سپیده باوران
9781,علی شریعتی,,انتشارات سپیده باوران
9783,علی شریعتی,,انتشارات سپیده باوران
9784,علی شریعتی,,انتشارات سپیده باوران
9785,علی شریعتی,,انتشارات سپیده باوران
9786,علی شریعتی,,انتشارات سپیده باوران
9787,علی شریعتی,,انتشارات سپیده باوران
42552,مالکوم یاپ,ع. پاشایی,انتشارات مازیار
9789,جان  پورکیس ,زهره  جواهریان,انتشارات هنگام
9790,علی شریعتی,,انتشارات سپیده باوران
9791,سوزان  بلکمور,رضا  رضایی,فرهنگ معاصر
42561,داوود امیریان,,نشر سماوا
9794,مایستر  اکهارت,مسیحا  برزگر,انتشارات ذهن آویز
42565,گلستان جعفریان,,نشر سماوا
42567,,,فصلنامه آرمان‌گرا
42568,,,فصلنامه آرمان‌گرا
9819,سهراب  سپهری,,انتشارات ذهن آویز
42587,مارک کورلانسکی,علی بندری,پادکست بی‌پلاس
42588,مالکوم گلدول,علی بندری,پادکست بی‌پلاس
9822,ویلیام شکسپیر,بی‌تا حسینی,نشر اسحاق
42589,تام استندج,علی بندری,پادکست بی‌پلاس
9824,ویلیام شکسپیر,بی‌تا حسینی,نشر اسحاق
9825,زینت  سادات انوری,,انتشارات علیون
42590,جاناتان کوک,حسام‌الدین امامی,جام‌جم
42591,استفنس داویدوویتز,علی بندری,پادکست بی‌پلاس
42592,آنتوان گسلر,موسسه فرهنگی جام‌جم,جام‌جم
42593,دارون عجم اوغلو,علی بندری,پادکست بی‌پلاس
42594,دریک تامپسون,علی بندری,پادکست بی‌پلاس
42595,نسیم نیکولاس طالب,علی بندری,پادکست بی‌پلاس
42596,موسسه فرهنگی جام‌جم,,جام‌جم
42597,مالکوم گلدول,علی بندری,پادکست بی‌پلاس
42599,موسسه فرهنگی جام‌جم,,جام‌جم
42603,موسسه فرهنگی جام‌جم,,جام‌جم
42605,امین کشوری,,جام‌جم
42608,پل. ای تیلور,یعقوب نعمتی وروجنی,جام‌جم
42611,مهرداد صدقی,,انتشارات سوره مهر
9848,ناصر  فکوهی,,نشر افکار
42617,پل استراترن,محمدرضا  توکلی صابری,آوانامه
9851,ابراهیم امینی,,انتشارات سپیده باوران
9852,علیرضا سپاهی لایین,,انتشارات سپیده باوران
9853,مسیحا  برزگر,,انتشارات ذهن آویز
9854,فاطمه روشن,,انتشارات سپیده باوران
42619,پل استراترن,محمدرضا  توکلی صابری,آوانامه
9856,فرید یاسمین,,ناشر مؤلف
9857,مهدی  مهدوی,,انتشارات دلیل ما
42633,گری‌جان بیشاپ,حسین گازر,کتاب کوله پشتی
42634,الهه بهشتی,,انتشارات کتاب جمکران
42638,آرتو پاسیلینا,فرناز تیمورازوف,کتاب‌های صوتی کتابسرای نیک
42639,سیدسعید هاشمی,,انتشارات کتاب جمکران
42642,واحد محتوا انتشارات کتاب جمکران,,انتشارات کتاب جمکران
42643,علی قهرمانی,,انتشارات کتاب جمکران
42646,معصومه تیموری,,ناشر مؤلف
9880,روندا برن,مسیحا  برزگر,انتشارات ذهن آویز
42648,شیخ عباس قمی,,انتشارات کتاب جمکران
9882,میشل  بیزونسکی,لطیف  کاشیگر,فرهنگ معاصر
42650,ژان میشل دککر فرگون,بیتا شمسینی,آوانامه
42652,سیدمحسن خرازی,,انتشارات کتاب جمکران
9885,آخیل شارما,سمیه نصرالهی,مهرگان خرد
9886,محمد جبارپور,,انتشارات سدید
9887,لیزا  گراف,نیلوفر نیکزاد,نشر پیدایش
9888,سیدعلی‌اصغر علوی,,انتشارات سدید
9889,کاترین  پترسون,بیتا  ابراهیمی,نشر پیدایش
9890,سیدعلی‌اصغر علوی,,انتشارات سدید
9891,سیدعلی‌اصغر علوی,,انتشارات سدید
9892,سیدعلی‌اصغر علوی,,انتشارات سدید
9893,سیدعلی‌اصغر علوی,,انتشارات سدید
42657,نیکی بشارتی,,ناشر مؤلف
42659,دیوید شفر,آرش عزیزی,آوانامه
42660,آنا گاوالدا,مینا آذری,آوانامه
42661,واحد پژوهش انتشارات مسجد مقدس جمکران,,انتشارات کتاب جمکران
42662,حسن محمودی,,انتشارات کتاب جمکران
42665,سعید محمدی,,انتشارات کتاب جمکران
42666,حسین نوری طبرسی,,انتشارات کتاب جمکران
9912,راندا برن,مسیحا  برزگر,انتشارات ذهن آویز
9913,راندا برن,مسیحا  برزگر,انتشارات ذهن آویز
9915,پیتر  فورتادو,مهدی حقیقت‌خواه,گروه انتشاراتی ققنوس
9916,تام کینگ,امیر تولایی,دراک
41049,مارک ویکتور  هانسن,,شادن پژواک
42689,محسن نعما,,انتشارات کتاب جمکران
42692,گروه نویسندگان,,ناشر مؤلف
42696,ابراهیم رها,,نشر چشمه
42698,نازنین آذرسا,,ناشر مؤلف
42702,دارن هاردی,,انتشارات نگاه نوین
42703,,,ناشر مؤلف
42704,تی. هارو اکر,,ناشر مؤلف
9937,محمدرضا  کاشفی,,نشر معارف
9938,حامد  حسین وقار,احمد  عبداله‌زاده مهنه,انتشارات کاویان کتاب
9939,سید حمیدرضا حسینی دانشور,,انتشارات کاویان کتاب
42705,سمیه آذرسا,,ناشر مؤلف
9947,محمد جانی پور,,انتشارات سدید
42715,,,روزنامه آرمان ملی
42716,دارن هاردی,,انتشارات نگاه نوین
42717,منیژه آرمین,,نشر سماوا
42718,امی پوردی,,ناشر مؤلف
42720,نازنین آذرسا,,ناشر مؤلف
42722,برایان تریسی,سایت جادوی باور,ناشر مؤلف
42724,برایان تریسی,محسن واعظی,ناشر مؤلف
42727,توحید درخشان,,انتشارات ماهواره
42728,سید مصطفی حسینی توپ قرا,زهرا مهدوی,انتشارات پشتیبان
42729,زهرا مهدوی,سارة ماستری فرهانی,انتشارات پشتیبان
9967,سیدحسین حسینی‌قمی,,انتشارات عطش
9968,جلیل صفربیگی,,انتشارات سپیده باوران
9970,هاروکی موراکامی,شهاب  حبیبی,انتشارات چلچله
9971,طاهر جیناک,,انتشارات سپیده باوران
9973,سیدعلی‌اصغر علوی,,انتشارات سدید
42745,,,روزنامه سازندگی
9979,,,ماهنامه چوک
9980,علی  مجتبی‌زاده,,نشر معارف
42751,معصومه سپهری,,نشر سماوا
42752,مریم حاتمی,,انتشارات پر
42754,علی صفایی حائری,,انتشارات لیله القدر
42755,معصومه صالحی,,انتشارات پر
42763,,,هفته‌نامه کرگدن
42768,کریم  مجتهدی,,پژوهشگاه علوم انسانی و مطالعات فرهنگی
10006,سمیر  اکاشا,هومن  پناهنده,فرهنگ معاصر
10007,سیدحسین حسینی‌قمی,,انتشارات عطش
10009,نقی سلیمانی,,به نشر
10010,گابریل گارسیا مارکز,فرزام  حبیبی,انتشارات چلچله
10013,نقی سلیمانی,,به نشر
10014,محمد  سلیمانی,,پژواک عدالت
10016,ژان میشل  ریب,شهلا  حائری,نشر قطره
42784,سن پاتریک,,سبکتو
42800,,,بعد پنجم طنز
42801,دانیل گلمن,علی بندری,پادکست بی‌پلاس
42802,مهدی طحانیان,,انتشارات کتاب قهرمان
